00301082012B                                                                                                                                                                                                                                                                                                                                                                                                   
enteteLigne=>1|numClient=>   28956|nomClient=>RAMA                          |prenomClient=>HIND                          |dateNaisClient=>01011999|numCinClient=>S4545       |typeClient=>P|adrClient1=>SDGFSD                        |adrClient2=>                              |codePostal=>          |codeVille=>   |codePays=>MA |numCompteClient=>13051408                |population=>3023   |numContratFiliale=>CI121000915|codeProduit=>0000002|codePhase=>P300|modePaiement=>P|periodicite=>M|typeConvention=>X|dateEffet=>10042010|dureeSousc=>300|primeAssurance=>000000019106|tauxAssurance=>0033200|montantCredit=>000060000000|tauxEmprunt=>0600|typeTauxEmprunt=>F|pourcentageEmprunt=>100|dureeDiffere=>000|date1Ech=>30052010|dateDerEch=>30042035|capitalRestantDu=>000057548808|codeRejet=>  |codeReseau=>ABB |dureeReport=>000|tauxSurprime=>0000000|filer=>                                                                                 
enteteLigne=>1|numClient=>    1234|nomClient=>HADDAOUI                      |prenomClient=>MUSTAPHA                      |dateNaisClient=>01011991|numCinClient=>DD55500     |typeClient=>P|adrClient1=>res maamora                   |adrClient2=>                              |codePostal=>          |codeVille=>   |codePays=>MA |numCompteClient=>13005654                |population=>3023   |numContratFiliale=>CC101000205|codeProduit=>0000002|codePhase=>P300|modePaiement=>P|periodicite=>M|typeConvention=>X|dateEffet=>08012010|dureeSousc=>100|primeAssurance=>000000000358|tauxAssurance=>0022700|montantCredit=>000022500000|tauxEmprunt=>0450|typeTauxEmprunt=>F|pourcentageEmprunt=>100|dureeDiffere=>004|date1Ech=>15032010|dateDerEch=>15062018|capitalRestantDu=>000018949840|codeRejet=>  |codeReseau=>ABB |dureeReport=>000|tauxSurprime=>0000000|filer=>                                                                                 
enteteLigne=>1|numClient=>   25601|nomClient=>EL HAIMADI                    |prenomClient=>AMAL                          |dateNaisClient=>09101975|numCinClient=>RG85423     |typeClient=>P|adrClient1=>APPT1 IMMB8 AVENUE ESSALAM RAB|adrClient2=>T                             |codePostal=>          |codeVille=>   |codePays=>MA |numCompteClient=>13005399                |population=>3023   |numContratFiliale=>CC121000849|codeProduit=>0000002|codePhase=>P300|modePaiement=>P|periodicite=>M|typeConvention=>X|dateEffet=>10012012|dureeSousc=>120|primeAssurance=>000000003474|tauxAssurance=>0027300|montantCredit=>000160000000|tauxEmprunt=>0450|typeTauxEmprunt=>F|pourcentageEmprunt=>100|dureeDiffere=>000|date1Ech=>15022012|dateDerEch=>15012022|capitalRestantDu=>000152722008|codeRejet=>  |codeReseau=>ABB |dureeReport=>000|tauxSurprime=>0000000|filer=>                                                                                 
enteteLigne=>1|numClient=>  215487|nomClient=>EL YOUSFI                     |prenomClient=>BRAHIM                        |dateNaisClient=>17011994|numCinClient=>DA80448     |typeClient=>P|adrClient1=>Casablanca Tama               |adrClient2=>                              |codePostal=>          |codeVille=>   |codePays=>MA |numCompteClient=>8410539                 |population=>3023   |numContratFiliale=>CI111000725|codeProduit=>0000002|codePhase=>P300|modePaiement=>P|periodicite=>M|typeConvention=>X|dateEffet=>01012010|dureeSousc=>120|primeAssurance=>000000002600|tauxAssurance=>0033200|montantCredit=>000010000000|tauxEmprunt=>0450|typeTauxEmprunt=>F|pourcentageEmprunt=>100|dureeDiffere=>000|date1Ech=>31012010|dateDerEch=>31122019|capitalRestantDu=>000007831213|codeRejet=>  |codeReseau=>ABB |dureeReport=>000|tauxSurprime=>0000000|filer=>                                                                                 
enteteLigne=>1|numClient=>  215487|nomClient=>EL YOUSFI                     |prenomClient=>BRAHIM                        |dateNaisClient=>17011994|numCinClient=>DA80448     |typeClient=>P|adrClient1=>Casablanca Tama               |adrClient2=>                              |codePostal=>          |codeVille=>   |codePays=>MA |numCompteClient=>13005648                |population=>3023   |numContratFiliale=>CI111000600|codeProduit=>0000002|codePhase=>P300|modePaiement=>P|periodicite=>M|typeConvention=>X|dateEffet=>01012010|dureeSousc=>300|primeAssurance=>000000018872|tauxAssurance=>0033200|montantCredit=>000060000000|tauxEmprunt=>0500|typeTauxEmprunt=>F|pourcentageEmprunt=>100|dureeDiffere=>000|date1Ech=>31012010|dateDerEch=>31122034|capitalRestantDu=>000056467782|codeRejet=>  |codeReseau=>ABB |dureeReport=>000|tauxSurprime=>0000000|filer=>                                                                                 
enteteLigne=>1|numClient=>   12563|nomClient=>AAMOUM                        |prenomClient=>MOHAMMED                      |dateNaisClient=>01011985|numCinClient=>XW9002      |typeClient=>P|adrClient1=>                              |adrClient2=>                              |codePostal=>          |codeVille=>   |codePays=>MA |numCompteClient=>13005686                |population=>3023   |numContratFiliale=>CI101000305|codeProduit=>0000002|codePhase=>P300|modePaiement=>P|periodicite=>M|typeConvention=>X|dateEffet=>06122010|dureeSousc=>300|primeAssurance=>000001018491|tauxAssurance=>0033200|montantCredit=>000060000000|tauxEmprunt=>0227|typeTauxEmprunt=>F|pourcentageEmprunt=>100|dureeDiffere=>000|date1Ech=>15012011|dateDerEch=>15122035|capitalRestantDu=>000055695797|codeRejet=>  |codeReseau=>ABB |dureeReport=>000|tauxSurprime=>0000000|filer=>                                                                                 
enteteLigne=>1|numClient=>  010896|nomClient=>BENJILALI                     |prenomClient=>ADELMOUMEN                    |dateNaisClient=>01011984|numCinClient=>GE882365    |typeClient=>P|adrClient1=>APPT1 IMMB8 AVENUE ESSALAM RAB|adrClient2=>T                             |codePostal=>          |codeVille=>   |codePays=>MA |numCompteClient=>13005396                |population=>3023   |numContratFiliale=>CC121000850|codeProduit=>0000002|codePhase=>P300|modePaiement=>P|periodicite=>M|typeConvention=>X|dateEffet=>10012012|dureeSousc=>120|primeAssurance=>000000000903|tauxAssurance=>0022700|montantCredit=>000050000000|tauxEmprunt=>0450|typeTauxEmprunt=>F|pourcentageEmprunt=>100|dureeDiffere=>000|date1Ech=>15022012|dateDerEch=>15012022|capitalRestantDu=>000047723335|codeRejet=>  |codeReseau=>ABB |dureeReport=>000|tauxSurprime=>0000000|filer=>                                                                                 
enteteLigne=>1|numClient=>  120021|nomClient=>OUASSINI                      |prenomClient=>MOHAMED                       |dateNaisClient=>15021970|numCinClient=>WX0023      |typeClient=>P|adrClient1=>N 5 APPT 25                   |adrClient2=>                              |codePostal=>          |codeVille=>   |codePays=>MA |numCompteClient=>13005682                |population=>3023   |numContratFiliale=>CC111000437|codeProduit=>0000002|codePhase=>P300|modePaiement=>P|periodicite=>M|typeConvention=>X|dateEffet=>03032011|dureeSousc=>120|primeAssurance=>000000000340|tauxAssurance=>0060600|montantCredit=>000007500000|tauxEmprunt=>0450|typeTauxEmprunt=>F|pourcentageEmprunt=>100|dureeDiffere=>000|date1Ech=>15042011|dateDerEch=>15032021|capitalRestantDu=>000006740982|codeRejet=>  |codeReseau=>ABB |dureeReport=>000|tauxSurprime=>0000000|filer=>                                                                                 
enteteLigne=>1|numClient=>   01254|nomClient=>AJDID                         |prenomClient=>TARIK                         |dateNaisClient=>05091986|numCinClient=>AD141952    |typeClient=>P|adrClient1=>villa floride bd zerktouni    |adrClient2=>                              |codePostal=>          |codeVille=>   |codePays=>MA |numCompteClient=>13005667                |population=>3023   |numContratFiliale=>CC111000558|codeProduit=>0000002|codePhase=>P300|modePaiement=>P|periodicite=>M|typeConvention=>X|dateEffet=>09032011|dureeSousc=>072|primeAssurance=>000000000068|tauxAssurance=>0022700|montantCredit=>000004500000|tauxEmprunt=>0450|typeTauxEmprunt=>F|pourcentageEmprunt=>100|dureeDiffere=>000|date1Ech=>15042011|dateDerEch=>15032017|capitalRestantDu=>000003616230|codeRejet=>  |codeReseau=>ABB |dureeReport=>000|tauxSurprime=>0000000|filer=>                                                                                 
enteteLigne=>1|numClient=>  021100|nomClient=>BOUZAIDI                      |prenomClient=>ACHRAF                        |dateNaisClient=>01011980|numCinClient=>SQ21112     |typeClient=>P|adrClient1=>N 15 APPT 16 AGDAL            |adrClient2=>                              |codePostal=>          |codeVille=>   |codePays=>MA |numCompteClient=>13005689                |population=>3023   |numContratFiliale=>CC111000679|codeProduit=>0000002|codePhase=>P300|modePaiement=>P|periodicite=>M|typeConvention=>X|dateEffet=>01012010|dureeSousc=>077|primeAssurance=>000000000081|tauxAssurance=>0027300|montantCredit=>000005500000|tauxEmprunt=>0450|typeTauxEmprunt=>F|pourcentageEmprunt=>100|dureeDiffere=>000|date1Ech=>15022010|dateDerEch=>15062016|capitalRestantDu=>000003543216|codeRejet=>  |codeReseau=>ABB |dureeReport=>000|tauxSurprime=>0000000|filer=>                                                                                 
enteteLigne=>1|numClient=>   28900|nomClient=>HADDAOUI                      |prenomClient=>MUSTAPHA                      |dateNaisClient=>01011990|numCinClient=>AA332211    |typeClient=>P|adrClient1=>res maamora                   |adrClient2=>                              |codePostal=>          |codeVille=>   |codePays=>MA |numCompteClient=>13005634                |population=>3023   |numContratFiliale=>CC101000214|codeProduit=>0000002|codePhase=>P300|modePaiement=>P|periodicite=>M|typeConvention=>X|dateEffet=>08012010|dureeSousc=>060|primeAssurance=>000000000059|tauxAssurance=>0022700|montantCredit=>000005000000|tauxEmprunt=>0450|typeTauxEmprunt=>F|pourcentageEmprunt=>100|dureeDiffere=>000|date1Ech=>15032010|dateDerEch=>15022015|capitalRestantDu=>000003137346|codeRejet=>  |codeReseau=>ABB |dureeReport=>000|tauxSurprime=>0000000|filer=>                                                                                 
enteteLigne=>1|numClient=>  129563|nomClient=>OUASSINI                      |prenomClient=>MOHAMED                       |dateNaisClient=>01011990|numCinClient=>AA3322      |typeClient=>P|adrClient1=>APPT1 IMMB RUE NATJIS AVENUE M|adrClient2=>ULAY EL HASSAN EL OUAZZANI TAZ|codePostal=>          |codeVille=>   |codePays=>MA |numCompteClient=>13005644                |population=>3023   |numContratFiliale=>CC121000853|codeProduit=>0000002|codePhase=>P300|modePaiement=>P|periodicite=>M|typeConvention=>X|dateEffet=>10012012|dureeSousc=>082|primeAssurance=>000000000387|tauxAssurance=>0022700|montantCredit=>000030000000|tauxEmprunt=>0450|typeTauxEmprunt=>F|pourcentageEmprunt=>100|dureeDiffere=>000|date1Ech=>15022012|dateDerEch=>15112018|capitalRestantDu=>000020447298|codeRejet=>  |codeReseau=>ABB |dureeReport=>000|tauxSurprime=>0000000|filer=>                                                                                 
enteteLigne=>1|numClient=>    3333|nomClient=>HADDAOUI                      |prenomClient=>MUSTAPHA                      |dateNaisClient=>01011991|numCinClient=>DD55500     |typeClient=>P|adrClient1=>res maamora                   |adrClient2=>                              |codePostal=>          |codeVille=>   |codePays=>MA |numCompteClient=>13005654                |population=>3023   |numContratFiliale=>CC101000218|codeProduit=>0000002|codePhase=>P300|modePaiement=>P|periodicite=>M|typeConvention=>X|dateEffet=>08012010|dureeSousc=>120|primeAssurance=>000000000097|tauxAssurance=>0022700|montantCredit=>000006000000|tauxEmprunt=>0450|typeTauxEmprunt=>F|pourcentageEmprunt=>100|dureeDiffere=>000|date1Ech=>15032010|dateDerEch=>15022020|capitalRestantDu=>000005121096|codeRejet=>  |codeReseau=>ABB |dureeReport=>000|tauxSurprime=>0000000|filer=>                                                                                 
enteteLigne=>1|numClient=>  123456|nomClient=>OUASSINI                      |prenomClient=>MOHAMED                       |dateNaisClient=>15021970|numCinClient=>WX0023      |typeClient=>P|adrClient1=>NUM 15 APPT 06                |adrClient2=>                              |codePostal=>          |codeVille=>   |codePays=>MA |numCompteClient=>13005682                |population=>3023   |numContratFiliale=>CC111000434|codeProduit=>0000002|codePhase=>P300|modePaiement=>P|periodicite=>M|typeConvention=>X|dateEffet=>03032011|dureeSousc=>121|primeAssurance=>000000000341|tauxAssurance=>0060600|montantCredit=>000007500000|tauxEmprunt=>0450|typeTauxEmprunt=>F|pourcentageEmprunt=>100|dureeDiffere=>000|date1Ech=>15042011|dateDerEch=>15042021|capitalRestantDu=>000006749518|codeRejet=>  |codeReseau=>ABB |dureeReport=>000|tauxSurprime=>0000000|filer=>                                                                                 
enteteLigne=>1|numClient=>   65100|nomClient=>AJDID                         |prenomClient=>TARIK                         |dateNaisClient=>13061988|numCinClient=>A66655      |typeClient=>P|adrClient1=>res semiramis N� 12 appt 15   |adrClient2=>                              |codePostal=>          |codeVille=>   |codePays=>MA |numCompteClient=>13005635                |population=>3023   |numContratFiliale=>CC111000676|codeProduit=>0000002|codePhase=>P300|modePaiement=>P|periodicite=>M|typeConvention=>X|dateEffet=>01012008|dureeSousc=>084|primeAssurance=>000000000111|tauxAssurance=>0022700|montantCredit=>000015000000|tauxEmprunt=>0450|typeTauxEmprunt=>F|pourcentageEmprunt=>100|dureeDiffere=>000|date1Ech=>15022008|dateDerEch=>15012015|capitalRestantDu=>000005862492|codeRejet=>  |codeReseau=>ABB |dureeReport=>000|tauxSurprime=>0000000|filer=>                                                                                 
enteteLigne=>1|numClient=>   25630|nomClient=>EL HAIMADI                    |prenomClient=>AMAL                          |dateNaisClient=>09101975|numCinClient=>RG85423     |typeClient=>P|adrClient1=>APPT1 IMMB8 AVENUE ESSALAM RAB|adrClient2=>T                             |codePostal=>          |codeVille=>   |codePays=>MA |numCompteClient=>13005399                |population=>3023   |numContratFiliale=>CC121000852|codeProduit=>0000002|codePhase=>P300|modePaiement=>P|periodicite=>M|typeConvention=>X|dateEffet=>10012012|dureeSousc=>100|primeAssurance=>000000000236|tauxAssurance=>0027300|montantCredit=>000012000000|tauxEmprunt=>0450|typeTauxEmprunt=>F|pourcentageEmprunt=>100|dureeDiffere=>000|date1Ech=>15022012|dateDerEch=>15052020|capitalRestantDu=>000010354709|codeRejet=>  |codeReseau=>ABB |dureeReport=>000|tauxSurprime=>0000000|filer=>                                                                                 
enteteLigne=>1|numClient=>  015211|nomClient=>AJDID                         |prenomClient=>TARIK                         |dateNaisClient=>01011980|numCinClient=>EZ22110     |typeClient=>P|adrClient1=>villa floride bd zerktouni    |adrClient2=>                              |codePostal=>          |codeVille=>   |codePays=>MA |numCompteClient=>13005659                |population=>3023   |numContratFiliale=>CC111000677|codeProduit=>0000002|codePhase=>P300|modePaiement=>P|periodicite=>M|typeConvention=>X|dateEffet=>01012009|dureeSousc=>097|primeAssurance=>000000000137|tauxAssurance=>0027300|montantCredit=>000009800000|tauxEmprunt=>0450|typeTauxEmprunt=>F|pourcentageEmprunt=>100|dureeDiffere=>000|date1Ech=>15022009|dateDerEch=>15022017|capitalRestantDu=>000006011138|codeRejet=>  |codeReseau=>ABB |dureeReport=>000|tauxSurprime=>0000000|filer=>                                                                                 
enteteLigne=>1|numClient=>   01254|nomClient=>AAMOUM                        |prenomClient=>MOHAMED                       |dateNaisClient=>24041996|numCinClient=>FR94562     |typeClient=>P|adrClient1=>villa floride bd zerktouni    |adrClient2=>                              |codePostal=>          |codeVille=>   |codePays=>MA |numCompteClient=>13005674                |population=>3023   |numContratFiliale=>CC111000557|codeProduit=>0000002|codePhase=>P300|modePaiement=>P|periodicite=>M|typeConvention=>X|dateEffet=>09032011|dureeSousc=>121|primeAssurance=>000000000170|tauxAssurance=>0022700|montantCredit=>000010000000|tauxEmprunt=>0450|typeTauxEmprunt=>F|pourcentageEmprunt=>100|dureeDiffere=>000|date1Ech=>15042011|dateDerEch=>15042021|capitalRestantDu=>000008979709|codeRejet=>  |codeReseau=>ABB |dureeReport=>000|tauxSurprime=>0000000|filer=>                                                                                 
enteteLigne=>1|numClient=>  012211|nomClient=>ASKARI                        |prenomClient=>FATIMA                        |dateNaisClient=>01011991|numCinClient=>A3212       |typeClient=>P|adrClient1=>N 15 APPT 16 AGDAL            |adrClient2=>                              |codePostal=>          |codeVille=>   |codePays=>MA |numCompteClient=>13005640                |population=>3023   |numContratFiliale=>CC111000678|codeProduit=>0000002|codePhase=>P300|modePaiement=>P|periodicite=>M|typeConvention=>X|dateEffet=>01012007|dureeSousc=>077|primeAssurance=>000000000010|tauxAssurance=>0022700|montantCredit=>000003500000|tauxEmprunt=>0450|typeTauxEmprunt=>F|pourcentageEmprunt=>100|dureeDiffere=>000|date1Ech=>15022007|dateDerEch=>15062013|capitalRestantDu=>000000528920|codeRejet=>  |codeReseau=>ABB |dureeReport=>000|tauxSurprime=>0000000|filer=>                                                                                 
enteteLigne=>1|numClient=>   28963|nomClient=>AJDID                         |prenomClient=>TARIK                         |dateNaisClient=>08061989|numCinClient=>RT9455      |typeClient=>P|adrClient1=>APPT1 IMMB8 AVENUE ESSALAM RAB|adrClient2=>T                             |codePostal=>          |codeVille=>   |codePays=>MA |numCompteClient=>13005657                |population=>3023   |numContratFiliale=>CC121000854|codeProduit=>0000002|codePhase=>P300|modePaiement=>P|periodicite=>M|typeConvention=>X|dateEffet=>10012012|dureeSousc=>084|primeAssurance=>000001000879|tauxAssurance=>0022700|montantCredit=>000050000000|tauxEmprunt=>0450|typeTauxEmprunt=>F|pourcentageEmprunt=>100|dureeDiffere=>000|date1Ech=>15022012|dateDerEch=>15012019|capitalRestantDu=>000046474463|codeRejet=>  |codeReseau=>ABB |dureeReport=>000|tauxSurprime=>0000000|filer=>                                                                                 
enteteLigne=>1|numClient=>   12345|nomClient=>AJDID                         |prenomClient=>TARIK                         |dateNaisClient=>08091977|numCinClient=>DF45236     |typeClient=>P|adrClient1=>FES                           |adrClient2=>                              |codePostal=>          |codeVille=>   |codePays=>MA |numCompteClient=>13005669                |population=>3023   |numContratFiliale=>CC111000419|codeProduit=>0000002|codePhase=>P300|modePaiement=>P|periodicite=>M|typeConvention=>X|dateEffet=>22012011|dureeSousc=>061|primeAssurance=>000000000017|tauxAssurance=>0027300|montantCredit=>000001000000|tauxEmprunt=>0450|typeTauxEmprunt=>F|pourcentageEmprunt=>100|dureeDiffere=>000|date1Ech=>15032011|dateDerEch=>15032016|capitalRestantDu=>000000745757|codeRejet=>  |codeReseau=>ABB |dureeReport=>000|tauxSurprime=>0000000|filer=>                                                                                 
enteteLigne=>1|numClient=>   01254|nomClient=>ASKARI                        |prenomClient=>FATIMA                        |dateNaisClient=>01011987|numCinClient=>A3000       |typeClient=>P|adrClient1=>TEST ADRESSE 1 TEST ADRESSE 2 |adrClient2=>EST ADRESSE 3 TEST ADRESSE 4  |codePostal=>          |codeVille=>   |codePays=>MA |numCompteClient=>13005662                |population=>3023   |numContratFiliale=>CI111000737|codeProduit=>0000002|codePhase=>P300|modePaiement=>U|periodicite=>M|typeConvention=>X|dateEffet=>01102011|dureeSousc=>303|primeAssurance=>000013596500|tauxAssurance=>0043860|montantCredit=>000025000000|tauxEmprunt=>0450|typeTauxEmprunt=>F|pourcentageEmprunt=>100|dureeDiffere=>003|date1Ech=>15102011|dateDerEch=>15122036|capitalRestantDu=>000024698499|codeRejet=>  |codeReseau=>ABB |dureeReport=>000|tauxSurprime=>0005000|filer=>                                                                                 
enteteLigne=>1|numClient=>  284510|nomClient=>YASSINE                       |prenomClient=>ALI                           |dateNaisClient=>19041985|numCinClient=>A222        |typeClient=>P|adrClient1=>SDFSD                         |adrClient2=>                              |codePostal=>          |codeVille=>   |codePays=>MA |numCompteClient=>13052522                |population=>3023   |numContratFiliale=>CI121000935|codeProduit=>0000002|codePhase=>P300|modePaiement=>P|periodicite=>M|typeConvention=>X|dateEffet=>03042007|dureeSousc=>300|primeAssurance=>000000021821|tauxAssurance=>0033200|montantCredit=>000076080000|tauxEmprunt=>0341|typeTauxEmprunt=>F|pourcentageEmprunt=>100|dureeDiffere=>000|date1Ech=>15052007|dateDerEch=>15042032|capitalRestantDu=>000065726659|codeRejet=>  |codeReseau=>ABB |dureeReport=>000|tauxSurprime=>0000000|filer=>                                                                                 
enteteLigne=>1|numClient=>   RABAT|nomClient=>ASKARI                        |prenomClient=>FATIMA                        |dateNaisClient=>01011987|numCinClient=>A3000       |typeClient=>P|adrClient1=>APP T2 IMM 2  AVENUE ALLAL IBN|adrClient2=>ABDELLAH RABAT                |codePostal=>          |codeVille=>   |codePays=>MA |numCompteClient=>13005662                |population=>3023   |numContratFiliale=>CI111000738|codeProduit=>0000002|codePhase=>P300|modePaiement=>P|periodicite=>M|typeConvention=>X|dateEffet=>10092008|dureeSousc=>300|primeAssurance=>000000007219|tauxAssurance=>0033200|montantCredit=>000060000000|tauxEmprunt=>0227|typeTauxEmprunt=>F|pourcentageEmprunt=>100|dureeDiffere=>000|date1Ech=>15102008|dateDerEch=>15092033|capitalRestantDu=>000021745369|codeRejet=>  |codeReseau=>ABB |dureeReport=>000|tauxSurprime=>0000000|filer=>                                                                                 
enteteLigne=>1|numClient=>  028555|nomClient=>ASKARI                        |prenomClient=>FATIMA                        |dateNaisClient=>01011991|numCinClient=>A3212       |typeClient=>P|adrClient1=>AAAAAA  AAAAAA                |adrClient2=>                              |codePostal=>          |codeVille=>   |codePays=>MA |numCompteClient=>13005640                |population=>3023   |numContratFiliale=>CI121000812|codeProduit=>0000002|codePhase=>P300|modePaiement=>P|periodicite=>M|typeConvention=>X|dateEffet=>28052010|dureeSousc=>301|primeAssurance=>000000012729|tauxAssurance=>0033200|montantCredit=>000040000000|tauxEmprunt=>0450|typeTauxEmprunt=>F|pourcentageEmprunt=>100|dureeDiffere=>000|date1Ech=>15062010|dateDerEch=>15062035|capitalRestantDu=>000038246853|codeRejet=>  |codeReseau=>ABB |dureeReport=>000|tauxSurprime=>0000000|filer=>                                                                                 
enteteLigne=>1|numClient=>  284510|nomClient=>YASSINE                       |prenomClient=>ALI                           |dateNaisClient=>19041985|numCinClient=>A222        |typeClient=>P|adrClient1=>KENITRA                       |adrClient2=>                              |codePostal=>          |codeVille=>   |codePays=>MA |numCompteClient=>13052522                |population=>3023   |numContratFiliale=>CI121000934|codeProduit=>0000002|codePhase=>P300|modePaiement=>P|periodicite=>M|typeConvention=>X|dateEffet=>03042007|dureeSousc=>300|primeAssurance=>000000016788|tauxAssurance=>0033200|montantCredit=>000060000000|tauxEmprunt=>0227|typeTauxEmprunt=>F|pourcentageEmprunt=>100|dureeDiffere=>000|date1Ech=>15052007|dateDerEch=>15042032|capitalRestantDu=>000050565459|codeRejet=>  |codeReseau=>ABB |dureeReport=>000|tauxSurprime=>0000000|filer=>                                                                                 
enteteLigne=>1|numClient=>  012356|nomClient=>AJDID                         |prenomClient=>TARIK                         |dateNaisClient=>13061988|numCinClient=>A66655      |typeClient=>P|adrClient1=>AVENUE ALLAL EL FASSI APPT1 IM|adrClient2=>B8  RABAT                     |codePostal=>          |codeVille=>   |codePays=>MA |numCompteClient=>13005635                |population=>3023   |numContratFiliale=>CI111000614|codeProduit=>0000002|codePhase=>P300|modePaiement=>P|periodicite=>M|typeConvention=>X|dateEffet=>10022011|dureeSousc=>303|primeAssurance=>000000014514|tauxAssurance=>0033200|montantCredit=>000045000000|tauxEmprunt=>0227|typeTauxEmprunt=>F|pourcentageEmprunt=>100|dureeDiffere=>003|date1Ech=>15032011|dateDerEch=>15052036|capitalRestantDu=>000043427284|codeRejet=>  |codeReseau=>ABB |dureeReport=>000|tauxSurprime=>0000000|filer=>                                                                                 
enteteLigne=>1|numClient=>  259630|nomClient=>KHALID                        |prenomClient=>ALI                           |dateNaisClient=>01011976|numCinClient=>A2221       |typeClient=>P|adrClient1=>sdqfsdfdgfhgfh                |adrClient2=>                              |codePostal=>          |codeVille=>   |codePays=>MA |numCompteClient=>13052523                |population=>3023   |numContratFiliale=>CI121000931|codeProduit=>0000002|codePhase=>P300|modePaiement=>P|periodicite=>M|typeConvention=>X|dateEffet=>27042006|dureeSousc=>180|primeAssurance=>000000007529|tauxAssurance=>0033200|montantCredit=>000036000000|tauxEmprunt=>0227|typeTauxEmprunt=>F|pourcentageEmprunt=>100|dureeDiffere=>000|date1Ech=>15052006|dateDerEch=>15042021|capitalRestantDu=>000022676280|codeRejet=>  |codeReseau=>ABB |dureeReport=>000|tauxSurprime=>0000000|filer=>                                                                                 
enteteLigne=>1|numClient=>  284510|nomClient=>BEN ALI                       |prenomClient=>ALI                           |dateNaisClient=>26061990|numCinClient=>AA1         |typeClient=>P|adrClient1=>AVENUE JOHN KENNEDY           |adrClient2=>                              |codePostal=>          |codeVille=>   |codePays=>MA |numCompteClient=>13052514                |population=>3023   |numContratFiliale=>CI121000930|codeProduit=>0000002|codePhase=>P300|modePaiement=>P|periodicite=>M|typeConvention=>X|dateEffet=>03022011|dureeSousc=>300|primeAssurance=>000000006638|tauxAssurance=>0033200|montantCredit=>000020000000|tauxEmprunt=>0341|typeTauxEmprunt=>F|pourcentageEmprunt=>100|dureeDiffere=>000|date1Ech=>15032011|dateDerEch=>15022036|capitalRestantDu=>000014267534|codeRejet=>  |codeReseau=>ABB |dureeReport=>000|tauxSurprime=>0000000|filer=>                                                                                 
enteteLigne=>1|numClient=>  012478|nomClient=>AIT BOURJ                     |prenomClient=>EL HABIB                      |dateNaisClient=>09051986|numCinClient=>DR94526     |typeClient=>P|adrClient1=>rue 15 apt5 taza              |adrClient2=>                              |codePostal=>          |codeVille=>   |codePays=>MA |numCompteClient=>13005678                |population=>3023   |numContratFiliale=>CC111000540|codeProduit=>0000002|codePhase=>P300|modePaiement=>P|periodicite=>M|typeConvention=>X|dateEffet=>08032011|dureeSousc=>088|primeAssurance=>000000000111|tauxAssurance=>0022700|montantCredit=>000007000000|tauxEmprunt=>0450|typeTauxEmprunt=>F|pourcentageEmprunt=>100|dureeDiffere=>000|date1Ech=>15042011|dateDerEch=>15072018|capitalRestantDu=>000005845201|codeRejet=>  |codeReseau=>ABB |dureeReport=>000|tauxSurprime=>0000000|filer=>                                                                                 
enteteLigne=>1|numClient=>   12345|nomClient=>ASKARI                        |prenomClient=>FATIMA                        |dateNaisClient=>20121968|numCinClient=>AD845213    |typeClient=>P|adrClient1=>SETTAT                        |adrClient2=>                              |codePostal=>          |codeVille=>   |codePays=>MA |numCompteClient=>13005670                |population=>3023   |numContratFiliale=>CC111000420|codeProduit=>0000002|codePhase=>P300|modePaiement=>P|periodicite=>M|typeConvention=>X|dateEffet=>22012011|dureeSousc=>120|primeAssurance=>000000000248|tauxAssurance=>0060600|montantCredit=>000005500000|tauxEmprunt=>0450|typeTauxEmprunt=>F|pourcentageEmprunt=>100|dureeDiffere=>000|date1Ech=>15032011|dateDerEch=>15022021|capitalRestantDu=>000004908157|codeRejet=>  |codeReseau=>ABB |dureeReport=>000|tauxSurprime=>0000000|filer=>                                                                                 
enteteLigne=>1|numClient=>  012478|nomClient=>AIT BOURJ                     |prenomClient=>EL HABIB                      |dateNaisClient=>09051986|numCinClient=>DR94526     |typeClient=>P|adrClient1=>rue 15 apt5 taza              |adrClient2=>                              |codePostal=>          |codeVille=>   |codePays=>MA |numCompteClient=>13005678                |population=>3023   |numContratFiliale=>CC111000542|codeProduit=>0000002|codePhase=>P300|modePaiement=>P|periodicite=>M|typeConvention=>X|dateEffet=>08032011|dureeSousc=>073|primeAssurance=>000000000046|tauxAssurance=>0022700|montantCredit=>000003000000|tauxEmprunt=>0450|typeTauxEmprunt=>F|pourcentageEmprunt=>100|dureeDiffere=>000|date1Ech=>15042011|dateDerEch=>15042017|capitalRestantDu=>000002420506|codeRejet=>  |codeReseau=>ABB |dureeReport=>000|tauxSurprime=>0000000|filer=>                                                                                 
